YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_AIRPORT_SEQ_ID,DIV2_WHEELS_ON,DIV2_TOTAL_GTIME
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N105SY,4697,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1300,1255,-5,0,0,-1,23,1318,1516,15,1526,1531,5,5,0,0,1500-1559,0,,0,156,118,1,693,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N105SY,5717,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1935,1928,-7,0,0,-1,24,1952,2150,7,2209,2157,-12,0,0,-1,2200-2259,0,,0,149,118,1,693,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N114SY,4689,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1440,1650,130,130,1,8,13,1703,1810,3,1614,1813,119,119,1,7,1600-1659,0,,0,83,67,1,429,2,0,0,0,0,119,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N114SY,5247,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1705,1845,100,100,1,6,17,1902,1926,14,1804,1940,96,96,1,6,1800-1859,0,,0,115,84,1,541,3,0,0,0,0,96,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N118SY,5364,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,0739,0732,-7,0,0,-1,13,0745,0921,14,0955,0935,-20,0,0,-2,0900-0959,0,,0,123,96,1,693,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N122SY,5333,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1359,1352,-7,0,0,-1,14,1406,1514,6,1535,1520,-15,0,0,-1,1500-1559,0,,0,88,68,1,395,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N122SY,5584,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1004,1001,-3,0,0,-1,26,1027,1231,9,1248,1240,-8,0,0,-1,1200-1259,0,,0,99,64,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N149SY,4711,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0945,0939,-6,0,0,-1,16,0955,1023,14,1029,1037,8,8,0,0,1000-1059,0,,0,118,88,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N211SY,5600,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1336,1332,-4,0,0,-1,13,1345,1501,3,1523,1504,-19,0,0,-2,1500-1559,0,,0,92,76,1,429,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N211SY,5668,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1001,0957,-4,0,0,-1,16,1013,1228,3,1245,1231,-14,0,0,-1,1200-1259,0,,0,94,75,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N241SY,3947,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1811,1809,-2,0,0,-1,15,1824,2012,3,2028,2015,-13,0,0,-1,2000-2059,0,,0,126,108,1,694,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N243SY,3679,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,0710,0709,-1,0,0,-1,11,0720,0857,11,0929,0908,-21,0,0,-2,0900-0959,0,,0,119,97,1,694,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N302SY,3979,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,0810,0810,0,0,0,0,10,0820,0949,34,1003,1023,20,20,1,1,1000-1059,0,,0,193,149,1,926,4,20,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N503SY,3206,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1730,1719,-11,0,0,-1,15,1734,2153,12,2222,2205,-17,0,0,-2,2200-2259,0,,0,166,139,1,1187,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N505SY,3279,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1450,1444,-6,0,0,-1,22,1506,1942,3,1953,1945,-8,0,0,-1,1900-1959,0,,0,181,156,1,1283,6,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N505SY,3279,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,2024,2017,-7,0,0,-1,16,2033,2139,8,2154,2147,-7,0,0,-1,2100-2159,0,,0,210,186,1,1283,6,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N505SY,4868,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1243,1241,-2,0,0,-1,9,1250,1346,7,1404,1353,-11,0,0,-1,1400-1459,0,,0,192,176,1,1187,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N505SY,4893,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,0715,0713,-2,0,0,-1,9,0722,1141,4,1212,1145,-27,0,0,-2,1200-1259,0,,0,152,139,1,1187,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N506SY,3151,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0800,0816,16,16,1,1,12,0828,0928,9,0921,0937,16,16,1,1,0900-0959,0,,0,201,180,1,1187,5,16,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N604CZ,3753,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,0820,0818,-2,0,0,-1,11,0829,0946,40,1007,1026,19,19,1,1,1000-1059,0,,0,188,137,1,866,4,19,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N607CZ,3604,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1730,1843,73,73,1,4,43,1926,2228,3,2052,2231,99,99,1,6,2000-2059,0,,0,168,122,1,926,4,0,99,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N612QX,3001,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1805,1907,62,62,1,4,23,1930,2125,6,2033,2131,58,58,1,3,2000-2059,0,,0,144,115,1,693,3,0,0,0,0,58,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N614CZ,3633,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1727,1957,150,150,1,10,39,2036,2345,9,2039,2354,195,195,1,12,2000-2059,0,,0,177,129,1,866,4,195,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N703SK,3081,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12891,1289102,32891,LAW,"Lawton/Fort Sill, OK",OK,40,Oklahoma,73,1650,1644,-6,0,0,-1,19,1703,1733,3,1749,1736,-13,0,0,-1,1700-1759,0,,0,52,30,1,140,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N703SK,3081,12891,1289102,32891,LAW,"Lawton/Fort Sill, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1835,1825,-10,0,0,-1,9,1834,1902,8,1934,1910,-24,0,0,-2,1900-1959,0,,0,45,28,1,140,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N712SK,3021,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1950,2021,31,31,1,2,13,2034,2123,4,2111,2127,16,16,1,1,2100-2159,0,,0,66,49,1,358,2,16,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N713EV,4926,15074,1507402,35074,SWO,"Stillwater, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,0810,0757,-13,0,0,-1,10,0807,0848,8,0921,0856,-25,0,0,-2,0900-0959,0,,0,59,41,1,225,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N713SK,3294,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1801,1826,25,25,1,1,19,1845,2126,5,2109,2131,22,22,1,1,2100-2159,0,,0,125,101,1,833,4,0,22,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N720EV,4982,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12891,1289102,32891,LAW,"Lawton/Fort Sill, OK",OK,40,Oklahoma,73,2240,2246,6,6,0,0,22,2308,2336,3,2340,2339,-1,0,0,-1,2300-2359,0,,0,53,28,1,140,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N728SK,3057,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,0702,0656,-6,0,0,-1,53,0749,0844,7,0820,0851,31,31,1,2,0800-0859,0,,0,115,55,1,358,2,31,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N742SK,3100,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1340,1334,-6,0,0,-1,16,1350,1522,9,1549,1531,-18,0,0,-2,1500-1559,0,,0,117,92,1,693,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N750SK,3035,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1200,1154,-6,0,0,-1,82,1316,1447,5,1333,1452,79,79,1,5,1300-1359,0,,0,238,151,1,833,4,79,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N755SK,4915,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15074,1507402,35074,SWO,"Stillwater, OK",OK,40,Oklahoma,73,1250,1242,-8,0,0,-1,30,1312,1355,2,1358,1357,-1,0,0,-1,1300-1359,0,,0,75,43,1,225,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N755SK,4915,15074,1507402,35074,SWO,"Stillwater, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1433,1421,-12,0,0,-1,14,1435,1521,9,1544,1530,-14,0,0,-1,1500-1559,0,,0,69,46,1,225,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N755SK,4981,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15074,1507402,35074,SWO,"Stillwater, OK",OK,40,Oklahoma,73,2118,2108,-10,0,0,-1,15,2123,2203,3,2226,2206,-20,0,0,-2,2200-2259,0,,0,58,40,1,225,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N773SK,3050,12891,1289102,32891,LAW,"Lawton/Fort Sill, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1034,1023,-11,0,0,-1,10,1033,1101,13,1133,1114,-19,0,0,-2,1100-1159,0,,0,51,28,1,140,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N774SK,4898,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1358,1400,2,2,0,0,13,1413,1704,4,1725,1708,-17,0,0,-2,1700-1759,0,,0,128,111,1,935,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N774SK,4898,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1755,1751,-4,0,0,-1,17,1808,1943,13,1950,1956,6,6,0,0,1900-1959,0,,0,185,155,1,935,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N779SK,4685,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2059,2057,-2,0,0,-1,45,2142,2353,5,2339,2358,19,19,1,1,2300-2359,0,,0,121,71,1,541,3,19,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N794SK,4801,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1720,1914,114,114,1,7,35,1949,2203,8,2004,2211,127,127,1,8,2000-2059,0,,0,117,74,1,495,2,0,0,0,0,127,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N874AS,5243,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,0845,0843,-2,0,0,-1,42,0925,1055,3,1101,1058,-3,0,0,-1,1100-1159,0,,0,135,90,1,585,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N874AS,5276,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1140,1133,-7,0,0,-1,27,1200,1228,6,1244,1234,-10,0,0,-1,1200-1259,0,,0,121,88,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N909EV,4709,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1145,1216,31,31,1,2,17,1233,1253,6,1230,1259,29,29,1,1,1200-1259,0,,0,103,80,1,495,2,29,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N916EV,5253,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1437,1547,70,70,1,4,15,1602,1705,10,1609,1715,66,66,1,4,1600-1659,0,,0,88,63,1,395,2,66,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N916EV,5259,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1718,1747,29,29,1,1,25,1812,1917,8,1900,1925,25,25,1,1,1900-1959,0,,0,98,65,1,395,2,0,0,0,0,25,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N916SW,4786,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1045,1035,-10,0,0,-1,12,1047,1214,9,1247,1223,-24,0,0,-2,1200-1259,0,,0,108,87,1,585,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N925EV,5841,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2037,2134,57,57,1,3,31,2205,0019,10,2319,0029,70,70,1,4,2300-2359,0,,0,115,74,1,495,2,0,70,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N947SW,4774,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1518,1554,36,36,1,2,12,1606,1720,6,1708,1726,18,18,1,1,1700-1759,0,,0,92,74,1,429,2,0,0,0,0,18,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N947SW,5250,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1240,1353,73,73,1,4,19,1412,1521,3,1422,1524,62,62,1,4,1400-1459,0,,0,91,69,1,429,2,0,0,0,0,62,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N956SW,4668,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1342,1400,18,18,1,1,14,1414,1623,6,1624,1629,5,5,0,0,1600-1659,0,,0,89,69,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,OO,20304,OO,N956SW,5954,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1701,1658,-3,0,0,-1,36,1734,1754,7,1759,1801,2,2,0,0,1700-1759,0,,0,123,80,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,UA,19977,UA,N62884,2207,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2145,2218,33,33,1,2,16,2234,2334,3,2320,2337,17,17,1,1,2300-2359,0,,0,79,60,1,429,2,17,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,UA,19977,UA,N72405,1055,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2134,2252,78,78,1,5,15,2307,2357,4,2303,0001,58,58,1,3,2300-2359,0,,0,69,50,1,395,2,1,0,0,0,57,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,WN,19393,WN,N200WN,1419,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1615,1612,-3,0,0,-1,8,1620,1749,3,1805,1752,-13,0,0,-1,1800-1859,0,,0,100,89,1,583,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,WN,19393,WN,N200WN,1419,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1845,1838,-7,0,0,-1,10,1848,1931,3,1950,1934,-16,0,0,-2,1900-1959,0,,0,56,43,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,WN,19393,WN,N223WN,2126,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1105,1104,-1,0,0,-1,11,1115,1321,4,1345,1325,-20,0,0,-2,1300-1359,0,,0,81,66,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,WN,19393,WN,N223WN,2126,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1425,1416,-9,0,0,-1,14,1430,1512,3,1530,1515,-15,0,0,-1,1500-1559,0,,0,59,42,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,WN,19393,WN,N248WN,480,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1335,1331,-4,0,0,-1,7,1338,1442,4,1500,1446,-14,0,0,-1,1500-1559,0,,0,75,64,1,426,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,WN,19393,WN,N248WN,933,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1135,1146,11,11,0,0,11,1157,1258,3,1300,1301,1,1,0,0,1300-1359,0,,0,75,61,1,426,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,WN,19393,WN,N257WN,1677,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,0525,0523,-2,0,0,-1,8,0531,0630,8,0700,0638,-22,0,0,-2,0700-0759,0,,0,75,59,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,WN,19393,WN,N264LV,1471,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,0515,0513,-2,0,0,-1,11,0524,0656,6,0705,0702,-3,0,0,-1,0700-0759,0,,0,169,152,1,935,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,WN,19393,WN,N269WN,1081,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,0700,0651,-9,0,0,-1,10,0701,0741,3,0815,0744,-31,0,0,-2,0800-0859,0,,0,53,40,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,1,7,1/1/2023 0:00,WN,19393,WN,N278WN,3143,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2200,2202,2,2,0,0,8,2210,2315,3,2320,2318,-2,0,0,-1,2300-2359,0,,0,76,65,1,453,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
