year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,9,UA,United Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",95.00,27.00,10.80,1.87,7.24,0.00,7.09,0.00,0.00,1914.00,734.00,221.00,196.00,0.00,763.00
2023,9,UA,United Air Lines Inc.,GTF,"Great Falls, MT: Great Falls International",61.00,17.00,7.33,0.00,2.09,0.00,7.58,0.00,0.00,906.00,309.00,0.00,63.00,0.00,534.00
2023,9,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",61.00,7.00,1.85,0.00,1.20,0.00,3.96,0.00,0.00,894.00,55.00,0.00,28.00,0.00,811.00
2023,9,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",332.00,54.00,26.62,0.00,12.44,0.00,14.94,1.00,0.00,4584.00,1527.00,0.00,434.00,0.00,2623.00
2023,9,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2811.00,554.00,192.17,18.83,199.37,0.00,143.64,50.00,3.00,43185.00,13725.00,2388.00,11801.00,0.00,15271.00
2023,9,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5689.00,866.00,279.45,34.66,342.97,0.00,208.92,41.00,9.00,60978.00,24350.00,3742.00,14221.00,0.00,18665.00
2023,9,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",60.00,22.00,6.65,0.00,4.79,0.00,10.56,0.00,0.00,1319.00,425.00,0.00,198.00,0.00,696.00
2023,9,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",257.00,58.00,23.74,2.37,18.41,0.00,13.48,0.00,1.00,2480.00,1200.00,99.00,522.00,0.00,659.00
2023,9,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",163.00,26.00,11.29,1.07,3.23,0.00,10.41,1.00,0.00,2188.00,626.00,724.00,157.00,0.00,681.00
2023,9,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",367.00,76.00,29.66,4.07,25.12,0.00,17.15,4.00,1.00,4793.00,1404.00,558.00,1492.00,0.00,1339.00
2023,9,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",126.00,11.00,4.52,0.00,5.03,0.00,1.45,0.00,1.00,842.00,591.00,0.00,118.00,0.00,133.00
2023,9,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1093.00,214.00,64.68,4.42,66.44,0.22,78.24,9.00,4.00,15820.00,3676.00,769.00,5055.00,52.00,6268.00
2023,9,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2225.00,322.00,136.81,20.06,68.54,0.00,96.59,18.00,2.00,24429.00,9187.00,2632.00,3492.00,0.00,9118.00
2023,9,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",674.00,159.00,32.14,1.84,89.43,0.00,35.58,17.00,6.00,10731.00,1920.00,135.00,5891.00,0.00,2785.00
2023,9,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",93.00,9.00,6.86,0.00,1.54,0.00,0.59,0.00,0.00,422.00,251.00,0.00,50.00,0.00,121.00
2023,9,UA,United Air Lines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",56.00,14.00,4.92,1.72,1.17,0.00,6.19,1.00,0.00,1065.00,227.00,166.00,74.00,0.00,598.00
2023,9,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",301.00,64.00,20.70,0.89,15.81,0.00,26.60,1.00,0.00,3228.00,960.00,48.00,450.00,0.00,1770.00
2023,9,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",983.00,186.00,55.05,12.73,72.60,0.00,45.61,11.00,7.00,15919.00,3581.00,1970.00,5221.00,0.00,5147.00
2023,9,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",30.00,9.00,3.77,0.00,2.25,0.00,2.98,0.00,0.00,323.00,127.00,0.00,67.00,0.00,129.00
2023,9,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",155.00,36.00,17.30,2.00,4.02,0.00,12.68,3.00,0.00,1650.00,637.00,101.00,184.00,0.00,728.00
2023,9,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",33.00,9.00,2.92,1.00,1.67,0.00,3.41,0.00,0.00,319.00,65.00,60.00,41.00,0.00,153.00
2023,9,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",87.00,17.00,5.25,0.00,3.65,0.00,8.10,0.00,0.00,725.00,223.00,0.00,74.00,0.00,428.00
2023,9,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",343.00,83.00,25.30,1.39,40.15,0.00,16.15,10.00,3.00,4488.00,1410.00,233.00,1651.00,0.00,1194.00
2023,9,UA,United Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",127.00,19.00,5.96,0.81,1.31,0.00,10.92,0.00,0.00,1988.00,661.00,52.00,52.00,0.00,1223.00
2023,9,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",168.00,43.00,13.90,0.00,11.16,0.00,17.93,0.00,0.00,2275.00,659.00,0.00,398.00,0.00,1218.00
2023,9,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana",64.00,16.00,5.39,0.00,0.68,0.00,9.93,0.00,0.00,1343.00,281.00,0.00,12.00,0.00,1050.00
2023,9,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",510.00,111.00,50.00,3.25,21.46,0.00,36.29,4.00,1.00,5484.00,2521.00,126.00,842.00,0.00,1995.00
2023,9,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",470.00,96.00,40.44,4.07,13.84,0.00,37.65,5.00,1.00,5718.00,1994.00,478.00,625.00,0.00,2621.00
2023,9,UA,United Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",33.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,17.00,17.00,0.00,0.00,0.00,0.00
2023,9,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",90.00,7.00,5.00,0.00,0.60,0.00,1.40,1.00,0.00,214.00,145.00,0.00,15.00,0.00,54.00
2023,9,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",30.00,5.00,0.76,0.00,1.51,0.00,2.73,0.00,0.00,198.00,32.00,0.00,50.00,0.00,116.00
2023,9,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",266.00,55.00,20.88,2.10,15.68,0.00,16.34,0.00,0.00,2954.00,1144.00,133.00,405.00,0.00,1272.00
2023,9,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",86.00,16.00,9.62,0.00,2.44,0.00,3.94,1.00,0.00,660.00,398.00,0.00,60.00,0.00,202.00
2023,9,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7727.00,1187.00,352.76,48.16,456.33,1.00,328.76,66.00,11.00,89183.00,30885.00,5911.00,19624.00,89.00,32674.00
2023,9,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",252.00,58.00,22.26,1.82,16.44,0.00,17.48,9.00,2.00,3234.00,1222.00,254.00,619.00,0.00,1139.00
2023,9,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",156.00,33.00,9.49,1.24,16.36,0.00,5.92,9.00,0.00,1761.00,508.00,184.00,701.00,0.00,368.00
2023,9,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",617.00,71.00,29.85,3.38,8.89,0.00,28.89,4.00,0.00,4158.00,1727.00,277.00,439.00,0.00,1715.00
2023,9,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",360.00,85.00,24.98,2.11,42.10,0.00,15.81,5.00,0.00,3977.00,1257.00,145.00,1463.00,0.00,1112.00
2023,9,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",667.00,100.00,39.89,3.21,15.83,0.00,41.07,3.00,0.00,7439.00,2740.00,474.00,659.00,0.00,3566.00
2023,9,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",271.00,48.00,19.55,1.99,12.42,0.00,14.04,0.00,0.00,3018.00,974.00,287.00,416.00,0.00,1341.00
2023,9,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",60.00,14.00,3.10,1.00,0.12,0.00,9.78,0.00,0.00,904.00,138.00,68.00,7.00,0.00,691.00
2023,9,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",33.00,4.00,0.33,0.00,1.00,0.00,2.67,0.00,0.00,157.00,17.00,0.00,21.00,0.00,119.00
2023,9,UA,United Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",6.00,2.00,1.47,0.00,0.53,0.00,0.00,0.00,0.00,72.00,53.00,0.00,19.00,0.00,0.00
2023,9,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",165.00,35.00,11.36,0.00,15.21,0.00,8.43,5.00,0.00,2042.00,603.00,0.00,531.00,0.00,908.00
2023,9,UA,United Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",101.00,14.00,2.79,1.78,4.47,0.00,4.96,0.00,0.00,662.00,75.00,122.00,189.00,0.00,276.00
2023,9,UA,United Air Lines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",90.00,9.00,3.29,0.00,0.72,0.00,5.00,0.00,0.00,560.00,151.00,0.00,19.00,0.00,390.00
2023,9,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",525.00,91.00,27.11,3.19,34.01,0.00,26.69,6.00,0.00,5796.00,1986.00,424.00,1236.00,0.00,2150.00
2023,9,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",121.00,31.00,8.56,0.60,12.26,0.00,9.57,0.00,0.00,1325.00,306.00,44.00,327.00,0.00,648.00
2023,9,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",144.00,26.00,8.92,0.47,1.18,1.00,14.43,0.00,0.00,1957.00,1014.00,43.00,65.00,21.00,814.00
2023,9,UA,United Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",57.00,15.00,5.41,0.00,8.02,0.00,1.57,0.00,0.00,590.00,313.00,0.00,194.00,0.00,83.00
2023,9,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",277.00,45.00,12.16,0.65,16.28,0.00,15.91,4.00,0.00,3338.00,1293.00,13.00,703.00,0.00,1329.00
2023,9,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",931.00,120.00,48.56,5.35,26.11,0.00,39.97,8.00,1.00,7178.00,2889.00,691.00,903.00,0.00,2695.00
2023,9,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",526.00,97.00,31.51,7.19,20.72,0.00,37.59,2.00,0.00,5397.00,1688.00,592.00,612.00,0.00,2505.00
2023,9,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",97.00,9.00,3.75,0.00,3.12,0.00,2.13,1.00,0.00,724.00,531.00,0.00,84.00,0.00,109.00
2023,9,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",89.00,18.00,9.02,0.00,3.49,0.00,5.49,0.00,0.00,579.00,308.00,0.00,100.00,0.00,171.00
2023,9,UA,United Air Lines Inc.,SBN,"South Bend, IN: South Bend International",4.00,2.00,0.00,0.00,1.18,0.00,0.82,0.00,0.00,117.00,0.00,0.00,49.00,0.00,68.00
2023,9,UA,United Air Lines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00,0.00
2023,9,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",141.00,31.00,11.78,0.83,12.67,0.00,5.72,0.00,1.00,1409.00,689.00,38.00,335.00,0.00,347.00
2023,9,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",833.00,129.00,57.52,6.83,32.64,0.00,32.02,5.00,1.00,10228.00,5171.00,1096.00,1359.00,0.00,2602.00
2023,9,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",3992.00,631.00,218.04,23.50,216.69,0.00,172.76,31.00,3.00,41565.00,14673.00,2340.00,8634.00,0.00,15918.00
2023,9,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",171.00,26.00,14.31,0.00,1.82,0.00,9.88,0.00,0.00,1667.00,789.00,0.00,33.00,0.00,845.00
2023,9,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",168.00,25.00,12.03,0.00,8.41,0.00,4.56,3.00,1.00,1485.00,614.00,0.00,232.00,0.00,639.00
2023,9,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",309.00,59.00,21.48,1.00,9.39,0.00,27.13,4.00,0.00,3062.00,1205.00,20.00,207.00,0.00,1630.00
2023,9,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",346.00,58.00,28.86,2.66,4.24,1.00,21.25,3.00,0.00,4347.00,1690.00,385.00,209.00,24.00,2039.00
2023,9,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",551.00,59.00,22.74,2.26,18.29,0.00,15.71,6.00,0.00,3144.00,1675.00,112.00,648.00,0.00,709.00
2023,9,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",90.00,20.00,10.20,0.00,6.97,0.00,2.83,5.00,0.00,1027.00,535.00,0.00,361.00,0.00,131.00
2023,9,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",245.00,48.00,15.65,2.26,12.95,0.00,17.14,1.00,0.00,2666.00,928.00,226.00,433.00,0.00,1079.00
2023,9,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,31.00,0.00,0.00,0.00,0.00
2023,9,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",117.00,33.00,11.95,1.05,8.69,0.00,11.32,3.00,0.00,1802.00,522.00,60.00,294.00,0.00,926.00
2023,9,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",574.00,100.00,33.08,4.47,38.13,0.00,24.33,6.00,1.00,6053.00,2063.00,340.00,1779.00,0.00,1871.00
2023,9,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",58.00,14.00,4.51,1.24,3.65,0.00,4.61,0.00,0.00,515.00,161.00,69.00,122.00,0.00,163.00
2023,9,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",56.00,9.00,4.91,0.00,0.37,0.00,3.72,0.00,0.00,564.00,237.00,0.00,16.00,0.00,311.00
2023,9,UA,United Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",87.00,14.00,5.52,0.00,0.76,0.00,7.71,0.00,0.00,886.00,303.00,0.00,61.00,0.00,522.00
2023,9,UA,United Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",2.00,1.00,0.00,0.00,0.27,0.00,0.73,0.00,0.00,26.00,0.00,0.00,7.00,0.00,19.00
2023,9,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",960.00,203.00,63.14,4.14,30.30,1.50,103.92,1.00,1.00,9069.00,2947.00,413.00,920.00,50.00,4739.00
2023,9,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",263.00,67.00,25.73,0.36,14.62,0.00,26.28,2.00,0.00,3129.00,1104.00,12.00,532.00,0.00,1481.00
2023,9,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",197.00,30.00,9.04,1.68,4.81,0.00,14.47,1.00,0.00,1431.00,426.00,179.00,154.00,0.00,672.00
2023,9,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3066.00,460.00,146.01,11.17,67.90,3.41,231.51,12.00,1.00,23422.00,6971.00,1077.00,2551.00,122.00,12701.00
2023,9,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",3183.00,560.00,171.86,13.00,145.48,0.24,229.42,13.00,14.00,25615.00,7343.00,925.00,5387.00,8.00,11952.00
2023,9,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",332.00,87.00,39.98,0.11,15.35,0.91,30.65,3.00,0.00,3921.00,1394.00,23.00,615.00,142.00,1747.00
2023,9,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",315.00,81.00,24.54,2.33,19.35,0.51,34.27,0.00,0.00,3540.00,1136.00,198.00,591.00,41.00,1574.00
2023,9,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",87.00,13.00,8.05,0.47,0.88,0.00,3.59,0.00,0.00,704.00,378.00,31.00,54.00,0.00,241.00
2023,9,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3955.00,598.00,156.12,17.30,95.21,5.13,324.24,18.00,9.00,29645.00,7226.00,1711.00,3352.00,184.00,17172.00
2023,9,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",347.00,69.00,23.43,1.57,5.98,1.00,37.02,0.00,0.00,3284.00,1085.00,73.00,255.00,17.00,1854.00
2023,9,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",570.00,232.00,64.11,6.23,98.55,0.87,62.24,6.00,3.00,15249.00,4328.00,398.00,6881.00,13.00,3629.00
2023,9,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",380.00,98.00,41.85,1.38,16.12,0.93,37.72,1.00,0.00,4559.00,1640.00,79.00,989.00,26.00,1825.00
2023,9,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1804.00,331.00,100.19,3.02,45.35,1.89,180.55,19.00,2.00,14456.00,4470.00,154.00,1313.00,32.00,8487.00
2023,9,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5904.00,951.00,234.91,21.27,200.71,6.13,487.98,95.00,3.00,50107.00,11601.00,2178.00,9492.00,178.00,26658.00
2023,9,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",168.00,42.00,15.74,0.14,3.08,0.60,22.43,0.00,0.00,1748.00,523.00,22.00,127.00,15.00,1061.00
2023,9,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",279.00,64.00,17.92,0.77,11.72,0.82,32.76,0.00,2.00,2437.00,721.00,71.00,312.00,37.00,1296.00
2023,9,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",438.00,90.00,38.15,0.80,5.96,0.00,45.09,2.00,0.00,4190.00,1861.00,47.00,255.00,0.00,2027.00
2023,9,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",283.00,44.00,15.99,0.00,10.08,1.00,16.93,1.00,0.00,1952.00,722.00,0.00,368.00,19.00,843.00
2023,9,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",926.00,196.00,78.94,2.57,27.91,0.90,85.69,2.00,3.00,9683.00,3544.00,184.00,1103.00,28.00,4824.00
2023,9,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",449.00,98.00,26.28,2.80,14.09,0.18,54.65,1.00,0.00,4674.00,1267.00,173.00,495.00,3.00,2736.00
2023,9,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",107.00,15.00,1.48,0.98,0.08,0.00,12.47,0.00,0.00,688.00,45.00,90.00,3.00,0.00,550.00
2023,9,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",209.00,38.00,12.73,0.00,5.52,0.00,19.76,1.00,0.00,1487.00,464.00,0.00,139.00,0.00,884.00
2023,9,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5908.00,1058.00,278.76,17.10,278.54,6.13,477.47,24.00,30.00,54157.00,14365.00,1527.00,11566.00,217.00,26482.00
2023,9,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1310.00,260.00,73.39,13.28,89.46,0.00,83.87,10.00,7.00,14406.00,3351.00,1464.00,4847.00,0.00,4744.00
2023,9,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",8022.00,1601.00,396.51,35.51,472.76,5.00,691.22,31.00,9.00,80262.00,19075.00,3149.00,22792.00,174.00,35072.00
2023,9,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",164.00,44.00,13.56,0.34,8.10,0.00,22.01,0.00,0.00,1996.00,447.00,22.00,463.00,0.00,1064.00
2023,9,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",345.00,73.00,30.56,1.35,9.85,0.00,31.24,2.00,0.00,3600.00,1307.00,88.00,364.00,0.00,1841.00
2023,9,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",212.00,26.00,9.82,0.77,2.81,0.00,12.60,0.00,0.00,1100.00,289.00,47.00,92.00,0.00,672.00
2023,9,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",744.00,177.00,55.02,5.90,19.61,0.00,96.46,1.00,2.00,7692.00,2179.00,376.00,634.00,0.00,4503.00
2023,9,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",177.00,43.00,13.12,1.13,5.59,0.00,23.17,0.00,0.00,2071.00,571.00,99.00,225.00,0.00,1176.00
2023,9,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",141.00,42.00,14.17,0.48,8.94,0.00,18.42,1.00,0.00,1905.00,782.00,38.00,334.00,0.00,751.00
2023,9,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1167.00,217.00,69.19,7.08,54.79,0.74,85.19,4.00,16.00,11812.00,2965.00,776.00,2574.00,29.00,5468.00
2023,9,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",307.00,77.00,29.11,0.00,5.82,0.00,42.07,0.00,0.00,3007.00,1107.00,0.00,197.00,0.00,1703.00
2023,9,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",158.00,37.00,14.46,0.00,3.97,0.00,18.57,0.00,0.00,1414.00,597.00,0.00,103.00,0.00,714.00
2023,9,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",100.00,23.00,9.29,0.00,2.47,0.00,11.24,0.00,0.00,772.00,229.00,0.00,65.00,0.00,478.00
2023,9,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",30.00,6.00,3.56,0.00,0.08,0.98,1.38,0.00,0.00,256.00,145.00,0.00,3.00,46.00,62.00
2023,9,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1204.00,71.00,32.81,0.00,14.24,1.00,22.94,3.00,2.00,3723.00,2025.00,0.00,406.00,40.00,1252.00
2023,9,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4122.00,725.00,206.66,16.13,148.83,4.97,348.41,18.00,19.00,37487.00,10650.00,1589.00,6439.00,169.00,18640.00
2023,9,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",167.00,32.00,15.21,0.00,0.88,0.00,15.91,3.00,1.00,1447.00,684.00,0.00,21.00,0.00,742.00
2023,9,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",152.00,36.00,12.90,0.00,8.99,0.92,13.20,0.00,0.00,1424.00,662.00,0.00,337.00,33.00,392.00
2023,9,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",448.00,67.00,26.19,0.00,16.15,0.00,24.66,2.00,0.00,3801.00,1489.00,0.00,721.00,0.00,1591.00
2023,9,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",145.00,37.00,17.87,1.00,2.08,0.00,16.05,1.00,0.00,1706.00,616.00,71.00,61.00,0.00,958.00
2023,9,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",857.00,182.00,67.95,3.85,19.31,0.00,90.90,1.00,2.00,9541.00,3325.00,305.00,902.00,0.00,5009.00
2023,9,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",186.00,43.00,19.22,0.00,6.46,0.00,17.31,1.00,0.00,1800.00,805.00,0.00,289.00,0.00,706.00
2023,9,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",150.00,5.00,3.43,0.00,0.57,0.00,1.00,1.00,0.00,451.00,348.00,0.00,10.00,0.00,93.00
2023,9,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",199.00,40.00,9.81,0.94,2.71,0.00,26.55,0.00,1.00,2072.00,408.00,92.00,111.00,0.00,1461.00
2023,9,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",356.00,82.00,34.06,1.57,12.59,0.00,33.78,2.00,2.00,3834.00,1321.00,163.00,425.00,0.00,1925.00
2023,9,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",307.00,29.00,12.25,0.00,7.54,0.00,9.21,0.00,1.00,1052.00,545.00,0.00,159.00,0.00,348.00
2023,9,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International",7345.00,1814.00,405.24,28.00,645.43,3.00,732.33,84.00,13.00,92499.00,18900.00,2549.00,33712.00,189.00,37149.00
2023,9,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2443.00,638.00,199.23,5.74,132.71,3.74,296.59,11.00,4.00,27434.00,7882.00,362.00,4444.00,108.00,14638.00
2023,9,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",228.00,38.00,12.19,0.19,4.11,0.00,21.51,0.00,0.00,1532.00,369.00,23.00,139.00,0.00,1001.00
2023,9,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1012.00,255.00,57.14,7.32,125.40,0.96,64.19,41.00,17.00,13881.00,3063.00,709.00,6997.00,71.00,3041.00
2023,9,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1284.00,264.00,82.48,3.03,67.32,0.52,110.65,3.00,0.00,10016.00,3220.00,309.00,2013.00,11.00,4463.00
2023,9,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",307.00,30.00,13.38,0.00,5.50,0.00,11.12,0.00,1.00,1008.00,398.00,0.00,117.00,0.00,493.00
2023,9,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",225.00,40.00,14.70,0.67,2.12,0.00,22.50,0.00,0.00,2061.00,509.00,82.00,92.00,0.00,1378.00
2023,9,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",321.00,62.00,12.85,1.14,16.43,0.00,31.58,2.00,0.00,3636.00,691.00,227.00,590.00,0.00,2128.00
